variable,dummyVariable,typeEnd,databaseStart,variableStart,ICES confirmation,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes,,
RAC_6D,RAC_6D_cat_cat2,cat,"cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::RACA_6D, cchs2003_i::RACC_6D, cchs2005_i::RACE_6D",ICES specific,cat,2,2,No,No,N/A,2,No,Help heavy housework,Needs help - heavy housework,,,
RAC_6D,RAC_6D_cat_NA::a,cat,"cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::RACA_6D, cchs2003_i::RACC_6D, cchs2005_i::RACE_6D",ICES specific,cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Help heavy housework,Needs help - heavy housework,,,
RAC_6D,RAC_6D_cat_NA::b,cat,"cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::RACA_6D, cchs2003_i::RACC_6D, cchs2005_i::RACE_6D",ICES specific,cat,NA::b,2,missing,missing,N/A,"[7,9]",don’t know (7); refusal (8); not stated (9),Help heavy housework,Needs help - heavy housework,,,
RAC_6D,RAC_6D_cat_NA::b,cat,"cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::RACA_6D, cchs2003_i::RACC_6D, cchs2005_i::RACE_6D",ICES specific,cat,NA::b,2,missing,missing,N/A,else,else,Help heavy housework,Needs help - heavy housework,,,
SDCFIMM,SDCFIMM_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_i::SDCAFIMM, cchs2003_i::SDCCFIMM, cchs2005_i::SDCEFIMM, cchs2015_2016::SDCDVIMM, cchs2017_2018_i::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,1,2,Yes,Yes,N/A,1,Yes,Immigrant status,Immigrant Status (D),,,
SDCFIMM,SDCFIMM_cat2_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016, cchs2017_2019","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_i::SDCAFIMM, cchs2003_i::SDCCFIMM, cchs2005_i::SDCEFIMM, cchs2015_2016::SDCDVIMM, cchs2017_2018_i::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,2,2,No,No,N/A,2,No,Immigrant status,Immigrant Status (D),,,
SDCFIMM,SDCFIMM_cat2_NA::a,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016, cchs2017_2020","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_i::SDCAFIMM, cchs2003_i::SDCCFIMM, cchs2005_i::SDCEFIMM, cchs2015_2016::SDCDVIMM, cchs2017_2018_i::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Immigrant status,Immigrant Status (D),,,
SDCFIMM,SDCFIMM_cat2_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016, cchs2017_2021","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_i::SDCAFIMM, cchs2003_i::SDCCFIMM, cchs2005_i::SDCEFIMM, cchs2015_2016::SDCDVIMM, cchs2017_2018_i::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Immigrant status,Immigrant Status (D),,,
SDCFIMM,SDCFIMM_cat2_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016, cchs2017_2022","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_i::SDCAFIMM, cchs2003_i::SDCCFIMM, cchs2005_i::SDCEFIMM, cchs2015_2016::SDCDVIMM, cchs2017_2018_i::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,NA::b,2,missing,missing,N/A,else,else,Immigrant status,Immigrant Status (D),,,
SDCGCGT,SDCGCGT_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_i, cchs2005_i,  cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SDCAGRAC, cchs2003_p::SDCCGRAC, cchs2005_p::SDCEGCGT, cchs2015_2016_p::SDCDGCGT, cchs2017_2018_p::SDCDGCGT, cchs2001_i::SDCAGRAC, cchs2003_i::SDCCDRAC, cchs_2005_i:: SDCEGCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCGCGT]",ICES altered,cat,1,2,White,White,N/A,1,White,Ethnicity,"Cultural or racial origin - (D, G)",,,
SDCGCGT,SDCGCGT_cat2_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_i, cchs2005_i,  cchs2011_2012_i, cchs2013_2014_i","cchs2001_p::SDCAGRAC, cchs2003_p::SDCCGRAC, cchs2005_p::SDCEGCGT, cchs2015_2016_p::SDCDGCGT, cchs2017_2018_p::SDCDGCGT, cchs2001_i::SDCAGRAC, cchs2003_i::SDCCDRAC, cchs_2005_i:: SDCEGCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCGCGT]",ICES altered,cat,2,2,Non-white,Non-white,N/A,2,Visible minority,Ethnicity,"Cultural or racial origin - (D, G)",,,
SDCGCGT,SDCGCGT_cat2_NA::a,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_i, cchs2005_i,  cchs2011_2012_i, cchs2013_2014_i","cchs2001_p::SDCAGRAC, cchs2003_p::SDCCGRAC, cchs2005_p::SDCEGCGT, cchs2015_2016_p::SDCDGCGT, cchs2017_2018_p::SDCDGCGT, cchs2001_i::SDCAGRAC, cchs2003_i::SDCCDRAC, cchs_2005_i:: SDCEGCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCGCGT]",ICES altered,cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Ethnicity,"Cultural or racial origin - (D, G)",,,
SDCGCGT,SDCGCGT_cat2_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_i, cchs2005_i,  cchs2011_2012_i, cchs2013_2014_i","cchs2001_p::SDCAGRAC, cchs2003_p::SDCCGRAC, cchs2005_p::SDCEGCGT, cchs2015_2016_p::SDCDGCGT, cchs2017_2018_p::SDCDGCGT, cchs2001_i::SDCAGRAC, cchs2003_i::SDCCDRAC, cchs_2005_i:: SDCEGCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCGCGT]",ICES altered,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Ethnicity,"Cultural or racial origin - (D, G)","CCHS 2001 missing don't know (7), refusal (8)",,
SDCGCGT,SDCGCGT_cat2_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_i, cchs2005_i,  cchs2011_2012_i, cchs2013_2014_i","cchs2001_p::SDCAGRAC, cchs2003_p::SDCCGRAC, cchs2005_p::SDCEGCGT, cchs2015_2016_p::SDCDGCGT, cchs2017_2018_p::SDCDGCGT, cchs2001_i::SDCAGRAC, cchs2003_i::SDCCDRAC, cchs_2005_i:: SDCEGCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCGCGT]",ICES altered,cat,NA::b,2,missing,missing,N/A,else,else,Ethnicity,"Cultural or racial origin - (D, G)",,,
SDCDCGT_A,SDCDCGT_A_cat13_1,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,1,14,White,White,N/A,1,White,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_2,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,2,14,Black,Black,N/A,2,Black,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_3,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,3,14,Korean,Korean,N/A,3,Korean,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_4,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,4,14,Filipino,Filipino,N/A,4,Filipino,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_5,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,5,14,Japanese,Japanese,N/A,5,Japanese,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_6,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,6,14,Chinese,Chinese,N/A,6,Chinese,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_7,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,7,14,Aboriginal/N ame,Aboriginal/N ame,N/A,7,Aboriginal/N ame,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_8,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,8,14,South Asian,South Asian,N/A,8,South Asian,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_9,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,9,14,South East Asian,South East Asian,N/A,9,South East Asian,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_10,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,10,14,Arab,Arab,N/A,10,Arab,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_11,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,11,14,West Asian,West Asian,N/A,11,West Asian,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_12,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,12,14,Latin American,Latin American,N/A,12,Latin American,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_13,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,13,14,Other,Other,N/A,13,Other,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_13,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,14,14,Multiple origins,Multiple origins,N/A,14,Multiple origins,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_NA::a,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,NA::a,14,not applicable,not applicable,N/A,96,not applicable,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_NA::b,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,NA::b,14,missing,missing,N/A,"[97, 99]",don't know (97); refusal (98); not stated (99),Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_NA::b,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, [SDCDCGT] ",ICES specific,cat,NA::b,14,missing,missing,N/A,else,else,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_1,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,1,13,White only,White only,N/A,1,White only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_2,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,2,13,South Asian only,South Asian only,N/A,8,South Asian only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_3,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,3,13,Chinese only,Chinese only,N/A,6,Chinese only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_4,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,4,13,Black only,Black only,N/A,2,Black only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_5,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,5,13,Filipino only,Filipino only,N/A,4,Filipino only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_6,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,6,13,Latin American only,Latin American only,N/A,12,Latin American only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_7,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,7,13,Arab only,Arab only,N/A,10,Arab only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_8,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,8,13,Southeastern Asian only,Southeastern Asian only,N/A,9,Southeastern Asian only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_9,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,9,13,West Asian only,West Asian only,N/A,11,West Asian only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_10,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,10,13,Korean only,Korean only,N/A,3,Korean only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_11,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,11,13,Japenese only,Japenese only,N/A,5,Japenese only,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_12,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,12,13,Other racial or cultural origin (only),Other racial or cultural origin (only),N/A,13,Other racial or cultural origin (only),Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_13,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,13,13,Multiple racial or cultural origins,Multiple racial or cultural origins,N/A,14,Multiple racial or cultural origins,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_NA::a,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,NA::a,13,not applicable,not applicable,N/A,96,not applicable,Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_NA::b,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,NA::b,13,missing,missing,N/A,"[97, 99]",don't know (97); refusal (98); not stated (99),Ethnicity,Cultural or racial origin,,,
SDCDCGT_A,SDCDCGT_A_cat13_NA::b,cat,"cchs2015_2016_i, cchs2017_2018_i",[SDCDVCGT],ICES specific,cat,NA::b,13,missing,missing,N/A,else,else,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_1,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,1,7,White,White,N/A,1,White,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_2,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,2,7,Black,Black,N/A,2,Black,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_3,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,3,7,Chinese,Chinese,N/A,6,Chinese,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_4,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,4,7,Aboriginal,Aboriginal,N/A,7,Aboriginal,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_5,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,5,7,Japanese/Korean/South East Asian/Filipino,Japanese/Korean/South East Asian/Filipino,N/A,[3],Japanese/Korean/South East Asian/Filipino,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_5,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,5,7,Japanese/Korean/South East Asian/Filipino,Japanese/Korean/South East Asian/Filipino,N/A,[5],Japanese/Korean/South East Asian/Filipino,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_5,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,5,7,Japanese/Korean/South East Asian/Filipino,Japanese/Korean/South East Asian/Filipino,N/A,[9],Japanese/Korean/South East Asian/Filipino,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_6,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,6,7,other/multiple origin/unknown/Latin American,other/multiple origin/unknown/Latin American,N/A,[12],other/multiple origin/unknown/Latin American,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_6,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,6,7,other/multiple origin/unknown/Latin American,other/multiple origin/unknown/Latin American,N/A,[14],other/multiple origin/unknown/Latin American,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_7,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,7,7,South Asian/Arab/West Asian,South Asian/Arab/West Asian,N/A,[8],South Asian/Arab/West Asian,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_7,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,7,7,South Asian/Arab/West Asian,South Asian/Arab/West Asian,N/A,"[10,11]",South Asian/Arab/West Asian,Ethnicity,Cultural or racial origin,,,
SDCDCGT_B,SDCDCGT_B_cat7_NA::a,cat,"cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SDCCDRAC, cchs2005_i::SDCEDCGT, cchs2015_2016_i::SDCDVCGT, cchs2017_2018_i::SDCDVCGT, [SDCDCGT] ",ICES specific,cat,NA::a,7,not applicable,not applicable,N/A,96,not applicable,Ethnicity,Cultural or racial origin,,,
